free_text,label_id
"All the money announced, I doubt they will ever get it....it has happened in the past so many times...",1
"All Indian army was watching 
Bahubali 2/ IPL during Pakistan army crossed the border and killed the Dogs 😂😂😂😂😂",0
BJP HAVE LEADERS. WHY NDTV IN PAIN  ? JUST THINK ABOUT PAPPU WHERE HE IS  ?,0
"Atleast we show reality what happpens.....
but pak media & army keeps their people in denial mode.... 😂",2
...But  why India is not doing it ...?,1
"Attention: Indians have launched a False Flag ⛳️ Operations . 

They claimed that Pakistani forces infiltrated the LOC killed and mutilated bodies of two BSF jawans . 

The claimed location is not just heavily mined and fenced but has been under constant Indian Army surveillance citing attempted infiltration by Kashmiri Militants . 

It's obviously an attempt to sway the international community away from the atrocities committed by Indian Occupation Forces on Unarmed Kashmiris.

Previously the Drama was done to fool Indian population for UP Election this time God know what they have in Mind but it's simply Evil and in the end people of India will suffer one way or the other",2
Grt speaking with you dude.....tc,1
Satnam Singh  joke of the year. Gi to delhi . Work speaks more than mouth,1
Hope people of my country understand his vision for our motherland India. We support you sir.👍,1
"Fool.... 
Not even your government is not worth to print notes with out mistake. 
What hard work is this",2
"Bollywood Female Actor Kajol Enjoying Beef with her friends.
Is she anti national now?
http://dnai.in/erk3
Watch this Video.
NDTV",0
"So how many presidents will be ruling then Mr tharoor?
Even if it is the case Modi is my president not you or any dirty pig from congress.",0
Accused.. not convicted❗️ Plz don't misrepresent in a way that society is misled,2
Yes women's must be given more powers and rights. Let's change the nation.,1
We have followed the notification & not done any stock up of BS3 inventory: Pawan Goenka,1
"it is because of ur crap and corrupt politicians who kill the meritorious candidates and uplift the non deserving category , rural service , and difficult area doctors , and finally and unfortunately the result is like this !",0
Ashin Jose Chellamthara leftists Goonda are with Jehadist Scoundrels sadly no true left wingers left in India,2
"i am salaried, also working with LIC as advisor, which ITR should i be filing ??",1
Perfect,1
What kind of media is this!!first they make headlines of indian soldiers being killed by rocket launchers n now about mutilating their dead bodies....this can happen only if Pak army crosses LOC....btw it looks like a #RealSurgicalStrike with evidences on indian media,0
Found validity in the comments made by founders on Rajiv Bansal’s severance pay: Infosys Chairman,2
"How dare you call them terrorists? 
They are FREEDOM FIGHTERS, and you are PRESSTITUTES. 
#Ban anti-national media houses.",0
"first decrease taxes and increase tax net.cover each and every one to pay minimum taxes. First catch politicians neta they have lots of monies,catch govt officials and bureaucrats,catch custom & excise people right from peon to top people, catch police people they too have lots of monies, catch sales and income tax people right from peon to commissioners.they have looted India.catch municipality right from peon to municipality commissioners they too have minted lots of monies.catch peons because all setting is done by PEONS.catch railway people they too minted lots of monies.catch STATE OWNED BANKS officials they too mint lots of monies.Indians are intelligent in cheating and minting monies in most unethical manners.not all but majority. We can leave behind WORLD BANK AND IMF.catch temples they too have lots of cash and gold.if you want more feedback I will give provide me your email I'd.I feel 35 CRORES INDIANS MUST PAY DIRECT OR INDIRECT TAXES. FIRST CATCH THIS CORRUPT NETAS........AND CONTROL THEM, REST WILL FALL IN LINE.....",1
"I think sonu nigam has no basic sense.
If he wrote about Azan he should also write about the inconvenience caused due to loud speakers Hindus put up for series of days and these loud speakers go on and on for days together.
No celebrity of his stature should tweet like this.
Some amount of inconvenience due to these small things Whether due to Muslim or Hindus should not be blown out of proportion",0
"N now maneka gandhi on movies wow 
its like watching something in india nowadays is also a crime 
from further on movies will be on bdsm n femdom to respect women 
:p",0
Already he lost his leftover respect and public image. no need of further drama,2
Come on ..you do not have to be abusive  ...however it reveals the type of person you might be.....definitely not a.good Muslim........read the Koran for guidance,2
"Sonu nigam is facing mentally problem's
So ignore this guys",0
Almost daily,2
that is why he described his army as hijra his govt as hijra becuz they were not able to protect their women  in the past,0
What he said is truth and nothing else,2
elimenate RSS first than talk about isis which is just started,0
thank you Mr. Eric. I am jayesh from President of India,1
With just agriculture we can live and die our entire lifetime,1
This is despicable n only a pervert will do dis n d pakis r perverts.,0
President Xi Jinping has prioritised advancing China's space programme to strengthen national security.,1
They r tryin to say.. run while u still can,2
Person who is haveing black money only crying not people like us,1
We have a RBI policy on Monday. Ur take on tit.,1
Stop these type of loud speakers...,0
Please go to rural area and see the facts. Life is very slow in rural area. Come out of AC room and see reality,1
Brute...,0
I am holding Punj Lloyd for quite a long time now. Bought it around 45/share. Should I continue to hold it ?,1
"I am looking for a job, a videographer.
E-mail me to my mail for a constructive dialogue.
videosportmoto@rambler.ru",1
"No body plans to fail, but ' Demonetization' step clearly states that the govt has failed to plan & now acting as per their failed planning",2
It's not trust vote it's fixed vote for money,2
"Everything was fine till she mentioned the new wave of feminism as destructive and then said ""why would I want to spend just an hour with Misha and then rush off to work? Why did I have her? She's not a puppy."" SO WRONG. That's almost as if saying that mothers who work and take care of their children treat their kids like puppies and have not gone through the same difficult times she might have gone through. Tsk. She sure should have chosen her words more wisely than that. This is too crude for a new age mother.",2
"Why he is calling to other comes and try yourself will get answer don't say to other
Ramdav come yourself",1
Thats why he always deserve slaps. ;),0
"It's India who not only mutilate dead bodies of soldiers but also kill it's own soldier to play victim card it's example is Pathankot , Pakistani Armed forces respects dead body , Do you think Pakistan Armed forces are stupid who mutilate soldiers and handed over to Indian Army so that they can play victim card ????????????????????????   It's just dirty mindset of indian army",0
